181	21.2114	9	10	11	12	13	14	15	16	17	18	68	#
182	21.2114	10	11	12	13	14	15	16	17	18	19	68	#
183	21.2114	11	12	13	14	15	16	17	18	19	20	68	#
184	21.2114	12	13	14	15	16	17	18	19	20	21	68	#
185	21.2114	13	14	15	16	17	18	19	20	21	22	68	#
186	21.2114	14	15	16	17	18	19	20	21	22	23	68	#
187	21.2114	15	16	17	18	19	20	21	22	23	24	68	#
188	21.2114	16	17	18	19	20	21	22	23	24	25	68	#
189	21.2114	17	18	19	20	21	22	23	24	25	26	68	#
190	21.2114	18	19	20	21	22	23	24	25	26	27	68	#
191	21.2114	19	20	21	22	23	24	25	26	27	28	68	#
192	21.2114	20	21	22	23	24	25	26	27	28	29	68	#
193	21.2114	21	22	23	24	25	26	27	28	29	30	68	#
194	21.2114	22	23	24	25	26	27	28	29	30	31	68	#
195	21.2114	23	24	25	26	27	28	29	30	31	32	68	#
196	21.2114	24	25	26	27	28	29	30	31	32	33	68	#
197	21.2114	25	26	27	28	29	30	31	32	33	34	68	#
198	21.2114	26	27	28	29	30	31	32	33	34	35	68	#
199	21.2114	27	28	29	30	31	32	33	34	35	36	68	#
200	21.2114	28	29	30	31	32	33	34	35	36	37	68	#
201	21.2114	29	30	31	32	33	34	35	36	37	38	68	#
202	21.2114	30	31	32	33	34	35	36	37	38	39	68	#
203	21.2114	31	32	33	34	35	36	37	38	39	40	68	#
204	21.2114	32	33	34	35	36	37	38	39	40	41	68	#
205	21.2114	33	34	35	36	37	38	39	40	41	42	68	#
206	21.2114	34	35	36	37	38	39	40	41	42	43	68	#
207	21.2114	35	36	37	38	39	40	41	42	43	44	68	#
208	21.2114	36	37	38	39	40	41	42	43	44	45	68	#
209	21.2114	37	38	39	40	41	42	43	44	45	46	68	#
210	17.118	38	39	40	41	42	43	44	45	46	47	68	#
211	17.118	39	40	41	42	43	44	45	46	47	48	68	#
212	17.118	40	41	42	43	44	45	46	47	48	49	68	#
213	17.118	41	42	43	44	45	46	47	48	49	50	68	#
214	17.118	42	43	44	45	46	47	48	49	50	51	68	#
215	17.118	43	44	45	46	47	48	49	50	51	52	68	#
216	17.118	44	45	46	47	48	49	50	51	52	53	68	#
217	17.118	45	46	47	48	49	50	51	52	53	54	68	#
218	17.118	46	47	48	49	50	51	52	53	54	55	68	#
219	17.118	47	48	49	50	51	52	53	54	55	56	68	#
220	17.118	48	49	50	51	52	53	54	55	56	57	68	#
221	3.56011	0	1	2	3	4	69	#
222	3.56011	1	2	3	4	5	69	#
223	3.56011	2	3	4	5	6	69	#
224	3.56011	3	4	5	6	7	69	#
225	3.56011	4	5	6	7	8	69	#
226	3.56011	5	6	7	8	9	69	#
227	3.56011	6	7	8	9	10	69	#
228	3.56011	7	8	9	10	11	69	#
229	3.56011	8	9	10	11	12	69	#
230	3.56011	9	10	11	12	13	69	#
231	3.56011	10	11	12	13	14	69	#
232	3.56011	11	12	13	14	15	69	#
233	3.56011	12	13	14	15	16	69	#
234	3.56011	13	14	15	16	17	69	#
235	3.56011	14	15	16	17	18	69	#
236	3.56011	15	16	17	18	19	69	#
237	3.56011	16	17	18	19	20	69	#
238	3.56011	17	18	19	20	21	69	#
239	3.56011	18	19	20	21	22	69	#
240	3.56011	19	20	21	22	23	69	#
241	3.56011	20	21	22	23	24	69	#
242	3.56011	21	22	23	24	25	69	#
243	3.56011	22	23	24	25	26	69	#
244	3.56011	23	24	25	26	27	69	#
245	3.56011	24	25	26	27	28	69	#
246	3.56011	25	26	27	28	29	69	#
247	3.56011	26	27	28	29	30	69	#
248	3.56011	27	28	29	30	31	69	#
249	3.56011	28	29	30	31	32	69	#
250	1.99866	29	30	31	32	33	69	#
251	1.99866	30	31	32	33	34	69	#
252	1.99866	31	32	33	34	35	69	#
253	1.99866	32	33	34	35	36	69	#
254	1.99866	33	34	35	36	37	69	#
255	1.99866	34	35	36	37	38	69	#
256	1.99866	35	36	37	38	39	69	#
257	1.99866	36	37	38	39	40	69	#
258	1.99866	37	38	39	40	41	69	#
259	1.99866	38	39	40	41	42	69	#
260	1.99866	39	40	41	42	43	69	#
261	1.99866	40	41	42	43	44	69	#
262	1.99866	41	42	43	44	45	69	#
263	1.99866	42	43	44	45	46	69	#
264	1.99866	43	44	45	46	47	69	#
265	1.99866	44	45	46	47	48	69	#
266	1.99866	45	46	47	48	49	69	#
267	1.99866	46	47	48	49	50	69	#
268	1.99866	47	48	49	50	51	69	#
269	1.99866	48	49	50	51	52	69	#
270	1.99866	49	50	51	52	53	69	#
271	1.99866	50	51	52	53	54	69	#
272	1.99866	51	52	53	54	55	69	#
273	1.99866	52	53	54	55	56	69	#
274	1.99866	53	54	55	56	57	69	#
275	1.89872	54	55	56	57	58	69	#
276	1.89872	55	56	57	58	59	69	#
277	1.89872	56	57	58	59	60	69	#
278	1.80831	57	58	59	60	61	69	#
279	1.80831	58	59	60	61	62	69	#
280	1.80831	59	60	61	62	63	69	#
281	2.83961	0	1	2	3	70	#
282	2.83961	1	2	3	4	70	#
283	2.83961	2	3	4	5	70	#
284	2.83961	3	4	5	6	70	#
285	2.83961	4	5	6	7	70	#
286	2.83961	5	6	7	8	70	#
287	2.83961	6	7	8	9	70	#
288	2.83961	7	8	9	10	70	#
289	2.83961	8	9	10	11	70	#
290	2.83961	9	10	11	12	70	#
291	2.83961	10	11	12	13	70	#
292	2.83961	11	12	13	14	70	#
293	2.83961	12	13	14	15	70	#
294	2.83961	13	14	15	16	70	#
295	2.83961	14	15	16	17	70	#
296	2.83961	15	16	17	18	70	#
297	2.83961	16	17	18	19	70	#
298	2.83961	17	18	19	20	70	#
299	2.83961	18	19	20	21	70	#
300	2.83961	19	20	21	22	70	#
301	2.83961	20	21	22	23	70	#
302	2.83961	21	22	23	24	70	#
303	2.83961	22	23	24	25	70	#
304	2.83961	23	24	25	26	70	#
305	2.83961	24	25	26	27	70	#
306	2.83961	25	26	27	28	70	#
307	2.83961	26	27	28	29	70	#
308	2.83961	27	28	29	30	70	#
309	2.83961	28	29	30	31	70	#
310	2.83961	29	30	31	32	70	#
311	2.83961	30	31	32	33	70	#
312	2.83961	31	32	33	34	70	#
313	2.83961	32	33	34	35	70	#
314	2.83961	33	34	35	36	70	#
315	2.83961	34	35	36	37	70	#
316	2.83961	35	36	37	38	70	#
317	2.83961	36	37	38	39	70	#
318	2.83961	37	38	39	40	70	#
319	2.83961	38	39	40	41	70	#
320	2.83961	39	40	41	42	70	#
321	2.83961	40	41	42	43	70	#
322	2.83961	41	42	43	44	70	#
323	2.83961	42	43	44	45	70	#
324	2.83961	43	44	45	46	70	#
325	2.83961	44	45	46	47	70	#
326	2.83961	45	46	47	48	70	#
327	2.83961	46	47	48	49	70	#
328	2.83961	47	48	49	50	70	#
329	2.83961	48	49	50	51	70	#
330	2.83961	49	50	51	52	70	#
331	2.83961	50	51	52	53	70	#
332	2.83961	51	52	53	54	70	#
333	2.83961	52	53	54	55	70	#
334	2.83961	53	54	55	56	70	#
335	18.2869	0	1	2	3	4	5	6	7	8	9	71	#
336	18.2869	1	2	3	4	5	6	7	8	9	10	71	#
337	18.2869	2	3	4	5	6	7	8	9	10	11	71	#
338	18.2869	3	4	5	6	7	8	9	10	11	12	71	#
339	18.2869	4	5	6	7	8	9	10	11	12	13	71	#
340	18.2869	5	6	7	8	9	10	11	12	13	14	71	#
341	18.2869	6	7	8	9	10	11	12	13	14	15	71	#
342	18.2869	7	8	9	10	11	12	13	14	15	16	71	#
343	18.2869	8	9	10	11	12	13	14	15	16	17	71	#
344	18.2869	9	10	11	12	13	14	15	16	17	18	71	#
345	18.2869	10	11	12	13	14	15	16	17	18	19	71	#
346	18.2869	11	12	13	14	15	16	17	18	19	20	71	#
347	18.2869	12	13	14	15	16	17	18	19	20	21	71	#
348	18.2869	13	14	15	16	17	18	19	20	21	22	71	#
349	18.2869	14	15	16	17	18	19	20	21	22	23	71	#
350	18.2869	15	16	17	18	19	20	21	22	23	24	71	#
351	18.2869	16	17	18	19	20	21	22	23	24	25	71	#
352	18.2869	17	18	19	20	21	22	23	24	25	26	71	#
353	18.2869	18	19	20	21	22	23	24	25	26	27	71	#
354	18.2869	19	20	21	22	23	24	25	26	27	28	71	#
355	18.2869	20	21	22	23	24	25	26	27	28	29	71	#
356	18.2869	21	22	23	24	25	26	27	28	29	30	71	#
357	18.2869	22	23	24	25	26	27	28	29	30	31	71	#
358	18.2869	23	24	25	26	27	28	29	30	31	32	71	#
359	18.2869	24	25	26	27	28	29	30	31	32	33	71	#
360	18.2869	25	26	27	28	29	30	31	32	33	34	71	#
361	18.2869	26	27	28	29	30	31	32	33	34	35	71	#
362	18.2869	27	28	29	30	31	32	33	34	35	36	71	#
363	18.2869	28	29	30	31	32	33	34	35	36	37	71	#
364	18.2869	29	30	31	32	33	34	35	36	37	38	71	#
365	18.2869	30	31	32	33	34	35	36	37	38	39	71	#
366	18.2869	31	32	33	34	35	36	37	38	39	40	71	#
367	18.2869	32	33	34	35	36	37	38	39	40	41	71	#
368	18.2869	33	34	35	36	37	38	39	40	41	42	71	#
369	18.2869	34	35	36	37	38	39	40	41	42	43	71	#
370	18.2869	35	36	37	38	39	40	41	42	43	44	71	#
371	18.2869	36	37	38	39	40	41	42	43	44	45	71	#
372	18.2869	37	38	39	40	41	42	43	44	45	46	71	#
373	18.2869	38	39	40	41	42	43	44	45	46	47	71	#
374	18.2869	39	40	41	42	43	44	45	46	47	48	71	#
375	18.2869	40	41	42	43	44	45	46	47	48	49	71	#
376	18.2869	41	42	43	44	45	46	47	48	49	50	71	#
377	18.2869	42	43	44	45	46	47	48	49	50	51	71	#
378	18.2869	43	44	45	46	47	48	49	50	51	52	71	#
379	18.2869	44	45	46	47	48	49	50	51	52	53	71	#
380	18.2869	45	46	47	48	49	50	51	52	53	54	71	#
381	18.2869	46	47	48	49	50	51	52	53	54	55	71	#
382	18.2869	47	48	49	50	51	52	53	54	55	56	71	#
383	18.2869	48	49	50	51	52	53	54	55	56	57	71	#
384	18.2869	49	50	51	52	53	54	55	56	57	58	71	#
385	16.8355	50	51	52	53	54	55	56	57	58	59	71	#
386	16.8355	51	52	53	54	55	56	57	58	59	60	71	#
387	16.8355	52	53	54	55	56	57	58	59	60	61	71	#
388	16.8355	53	54	55	56	57	58	59	60	61	62	71	#
389	16.8355	54	55	56	57	58	59	60	61	62	63	71	#
390	2.43129	0	1	72	#
391	2.43129	1	2	72	#
392	2.43129	2	3	72	#
393	2.43129	3	4	72	#
394	2.43129	4	5	72	#
395	2.43129	5	6	72	#
396	2.43129	6	7	72	#
397	2.43129	7	8	72	#
398	2.43129	8	9	72	#
399	2.43129	9	10	72	#
400	2.43129	10	11	72	#
401	2.43129	11	12	72	#
402	2.43129	12	13	72	#
403	2.43129	13	14	72	#
404	2.43129	14	15	72	#
405	2.43129	15	16	72	#
406	2.43129	16	17	72	#
407	2.43129	17	18	72	#
408	2.43129	18	19	72	#
409	2.43129	19	20	72	#
410	2.43129	20	21	72	#
411	2.43129	21	22	72	#
412	2.43129	22	23	72	#
413	2.43129	23	24	72	#
414	2.43129	24	25	72	#
415	2.43129	25	26	72	#
416	2.43129	26	27	72	#
417	2.43129	27	28	72	#
418	2.43129	28	29	72	#
419	2.43129	29	30	72	#
420	2.43129	30	31	72	#
421	2.43129	31	32	72	#
422	8.58284	0	1	2	3	4	5	6	7	8	9	73	#
423	8.58284	1	2	3	4	5	6	7	8	9	10	73	#
424	8.58284	2	3	4	5	6	7	8	9	10	11	73	#
425	8.58284	3	4	5	6	7	8	9	10	11	12	73	#
426	8.58284	4	5	6	7	8	9	10	11	12	13	73	#
427	13.7831	0	1	2	3	4	5	6	7	8	74	#
428	13.7831	1	2	3	4	5	6	7	8	9	74	#
429	13.7831	2	3	4	5	6	7	8	9	10	74	#
430	13.7831	3	4	5	6	7	8	9	10	11	74	#
431	13.7831	4	5	6	7	8	9	10	11	12	74	#
432	13.7831	5	6	7	8	9	10	11	12	13	74	#
433	13.7831	6	7	8	9	10	11	12	13	14	74	#
434	13.7831	7	8	9	10	11	12	13	14	15	74	#
435	13.7831	8	9	10	11	12	13	14	15	16	74	#
436	13.7831	9	10	11	12	13	14	15	16	17	74	#
437	13.7831	10	11	12	13	14	15	16	17	18	74	#
438	13.7831	11	12	13	14	15	16	17	18	19	74	#
439	13.7831	12	13	14	15	16	17	18	19	20	74	#
440	13.7831	13	14	15	16	17	18	19	20	21	74	#
441	13.7831	14	15	16	17	18	19	20	21	22	74	#
442	13.7831	15	16	17	18	19	20	21	22	23	74	#
443	13.7831	16	17	18	19	20	21	22	23	24	74	#
444	13.7831	17	18	19	20	21	22	23	24	25	74	#
445	13.7831	18	19	20	21	22	23	24	25	26	74	#
446	13.7831	19	20	21	22	23	24	25	26	27	74	#
447	13.7831	20	21	22	23	24	25	26	27	28	74	#
448	13.7831	21	22	23	24	25	26	27	28	29	74	#
449	13.7831	22	23	24	25	26	27	28	29	30	74	#
450	13.7831	23	24	25	26	27	28	29	30	31	74	#
451	13.7831	24	25	26	27	28	29	30	31	32	74	#
452	13.7831	25	26	27	28	29	30	31	32	33	74	#
453	13.7831	26	27	28	29	30	31	32	33	34	74	#
454	13.7831	27	28	29	30	31	32	33	34	35	74	#
455	13.7831	28	29	30	31	32	33	34	35	36	74	#
456	13.7831	29	30	31	32	33	34	35	36	37	74	#
457	13.7831	30	31	32	33	34	35	36	37	38	74	#
458	13.7831	31	32	33	34	35	36	37	38	39	74	#
459	13.7831	32	33	34	35	36	37	38	39	40	74	#
460	13.7831	33	34	35	36	37	38	39	40	41	74	#
461	13.7831	34	35	36	37	38	39	40	41	42	74	#
462	13.7831	35	36	37	38	39	40	41	42	43	74	#
463	13.7831	36	37	38	39	40	41	42	43	44	74	#
464	13.7831	37	38	39	40	41	42	43	44	45	74	#
465	13.7831	38	39	40	41	42	43	44	45	46	74	#
466	13.7831	39	40	41	42	43	44	45	46	47	74	#
467	13.7831	40	41	42	43	44	45	46	47	48	74	#
468	13.7831	41	42	43	44	45	46	47	48	49	74	#
469	13.7831	42	43	44	45	46	47	48	49	50	74	#
470	13.7831	43	44	45	46	47	48	49	50	51	74	#
471	13.7831	44	45	46	47	48	49	50	51	52	74	#
472	11.3766	45	46	47	48	49	50	51	52	53	74	#
473	11.3766	46	47	48	49	50	51	52	53	54	74	#
474	11.3766	47	48	49	50	51	52	53	54	55	74	#
475	11.3766	48	49	50	51	52	53	54	55	56	74	#
476	11.3766	49	50	51	52	53	54	55	56	57	74	#
477	11.3766	50	51	52	53	54	55	56	57	58	74	#
478	11.3766	51	52	53	54	55	56	57	58	59	74	#
479	11.3766	52	53	54	55	56	57	58	59	60	74	#
480	11.3766	53	54	55	56	57	58	59	60	61	74	#
481	11.3766	54	55	56	57	58	59	60	61	62	74	#
482	11.3766	55	56	57	58	59	60	61	62	63	74	#
483	2.71663	0	1	2	75	#
484	2.71663	1	2	3	75	#
485	2.71663	2	3	4	75	#
486	2.71663	3	4	5	75	#
487	2.71663	4	5	6	75	#
488	2.71663	5	6	7	75	#
489	2.71663	6	7	8	75	#
490	2.71663	7	8	9	75	#
491	2.71663	8	9	10	75	#
492	2.71663	9	10	11	75	#
493	2.71663	10	11	12	75	#
494	2.71663	11	12	13	75	#
495	2.71663	12	13	14	75	#
496	2.71663	13	14	15	75	#
497	2.71663	14	15	16	75	#
498	2.71663	15	16	17	75	#
499	2.71663	16	17	18	75	#
500	2.71663	17	18	19	75	#
501	2.71663	18	19	20	75	#
502	2.71663	19	20	21	75	#
503	2.71663	20	21	22	75	#
504	2.71663	21	22	23	75	#
505	2.71663	22	23	24	75	#
506	2.71663	23	24	25	75	#
507	2.71663	24	25	26	75	#
508	2.71663	25	26	27	75	#
509	2.71663	26	27	28	75	#
510	2.71663	27	28	29	75	#
511	2.71663	28	29	30	75	#
512	2.71663	29	30	31	75	#
513	2.71663	30	31	32	75	#
514	2.71663	31	32	33	75	#
515	2.71663	32	33	34	75	#
516	2.71663	33	34	35	75	#
517	2.71663	34	35	36	75	#
518	2.71663	35	36	37	75	#
519	2.71663	36	37	38	75	#
520	2.71663	37	38	39	75	#
521	2.71663	38	39	40	75	#
522	2.71663	39	40	41	75	#
523	2.71663	40	41	42	75	#
524	2.71663	41	42	43	75	#
525	2.71663	42	43	44	75	#
526	2.71663	43	44	45	75	#
