88	5.34721	26	27	28	65	#
89	5.34721	27	28	29	65	#
90	5.34721	28	29	30	65	#
91	5.34721	29	30	31	65	#
92	5.34721	30	31	32	65	#
93	5.34721	31	32	33	65	#
94	5.34721	32	33	34	65	#
95	5.34721	33	34	35	65	#
96	5.34721	34	35	36	65	#
97	5.34721	35	36	37	65	#
98	5.34721	36	37	38	65	#
99	5.34721	37	38	39	65	#
100	5.34721	38	39	40	65	#
101	5.34721	39	40	41	65	#
102	5.34721	40	41	42	65	#
103	5.34721	41	42	43	65	#
104	5.34721	42	43	44	65	#
105	5.34721	43	44	45	65	#
106	5.34721	44	45	46	65	#
107	5.34721	45	46	47	65	#
108	5.34721	46	47	48	65	#
109	5.34721	47	48	49	65	#
110	5.34721	48	49	50	65	#
111	5.34721	49	50	51	65	#
112	5.34721	50	51	52	65	#
113	5.34721	51	52	53	65	#
114	5.34721	52	53	54	65	#
115	5.34721	53	54	55	65	#
116	5.34721	54	55	56	65	#
117	5.34721	55	56	57	65	#
118	5.34721	56	57	58	65	#
119	4.92283	57	58	59	65	#
120	4.92283	58	59	60	65	#
121	4.92283	59	60	61	65	#
122	4.92283	60	61	62	65	#
123	4.92283	61	62	63	65	#
124	8.88123	0	1	2	3	4	5	6	7	66	#
125	8.88123	1	2	3	4	5	6	7	8	66	#
126	8.88123	2	3	4	5	6	7	8	9	66	#
127	8.88123	3	4	5	6	7	8	9	10	66	#
128	8.88123	4	5	6	7	8	9	10	11	66	#
129	8.88123	5	6	7	8	9	10	11	12	66	#
130	8.88123	6	7	8	9	10	11	12	13	66	#
131	8.88123	7	8	9	10	11	12	13	14	66	#
132	8.88123	8	9	10	11	12	13	14	15	66	#
133	8.88123	9	10	11	12	13	14	15	16	66	#
134	8.88123	10	11	12	13	14	15	16	17	66	#
135	8.88123	11	12	13	14	15	16	17	18	66	#
136	8.88123	12	13	14	15	16	17	18	19	66	#
137	8.88123	13	14	15	16	17	18	19	20	66	#
138	8.88123	14	15	16	17	18	19	20	21	66	#
139	8.88123	15	16	17	18	19	20	21	22	66	#
140	8.88123	16	17	18	19	20	21	22	23	66	#
141	8.88123	17	18	19	20	21	22	23	24	66	#
142	8.88123	18	19	20	21	22	23	24	25	66	#
143	8.88123	19	20	21	22	23	24	25	26	66	#
144	8.88123	20	21	22	23	24	25	26	27	66	#
145	8.88123	21	22	23	24	25	26	27	28	66	#
146	8.88123	22	23	24	25	26	27	28	29	66	#
147	8.88123	23	24	25	26	27	28	29	30	66	#
148	8.88123	24	25	26	27	28	29	30	31	66	#
149	8.88123	25	26	27	28	29	30	31	32	66	#
150	8.88123	26	27	28	29	30	31	32	33	66	#
151	8.88123	27	28	29	30	31	32	33	34	66	#
152	8.88123	28	29	30	31	32	33	34	35	66	#
153	8.88123	29	30	31	32	33	34	35	36	66	#
154	8.88123	30	31	32	33	34	35	36	37	66	#
155	8.88123	31	32	33	34	35	36	37	38	66	#
156	8.88123	32	33	34	35	36	37	38	39	66	#
157	8.88123	33	34	35	36	37	38	39	40	66	#
158	8.88123	34	35	36	37	38	39	40	41	66	#
159	8.88123	35	36	37	38	39	40	41	42	66	#
160	8.88123	36	37	38	39	40	41	42	43	66	#
161	8.88123	37	38	39	40	41	42	43	44	66	#
162	8.88123	38	39	40	41	42	43	44	45	66	#
163	8.88123	39	40	41	42	43	44	45	46	66	#
164	8.88123	40	41	42	43	44	45	46	47	66	#
165	8.88123	41	42	43	44	45	46	47	48	66	#
166	19.7588	0	1	2	3	4	5	6	7	8	67	#
167	19.7588	1	2	3	4	5	6	7	8	9	67	#
168	19.7588	2	3	4	5	6	7	8	9	10	67	#
169	19.7588	3	4	5	6	7	8	9	10	11	67	#
170	16.1927	0	1	2	3	4	5	6	7	68	#
171	16.1927	1	2	3	4	5	6	7	8	68	#
172	16.1927	2	3	4	5	6	7	8	9	68	#
173	16.1927	3	4	5	6	7	8	9	10	68	#
174	16.1927	4	5	6	7	8	9	10	11	68	#
175	16.1927	5	6	7	8	9	10	11	12	68	#
176	16.1927	6	7	8	9	10	11	12	13	68	#
177	16.1927	7	8	9	10	11	12	13	14	68	#
178	16.1927	8	9	10	11	12	13	14	15	68	#
179	16.1927	9	10	11	12	13	14	15	16	68	#
180	16.1927	10	11	12	13	14	15	16	17	68	#
181	16.1927	11	12	13	14	15	16	17	18	68	#
182	16.1927	12	13	14	15	16	17	18	19	68	#
183	16.1927	13	14	15	16	17	18	19	20	68	#
184	16.1927	14	15	16	17	18	19	20	21	68	#
185	16.1927	15	16	17	18	19	20	21	22	68	#
186	16.1927	16	17	18	19	20	21	22	23	68	#
187	16.1927	17	18	19	20	21	22	23	24	68	#
188	16.1927	18	19	20	21	22	23	24	25	68	#
189	16.1927	19	20	21	22	23	24	25	26	68	#
190	16.1927	20	21	22	23	24	25	26	27	68	#
191	16.1927	21	22	23	24	25	26	27	28	68	#
192	16.1927	22	23	24	25	26	27	28	29	68	#
193	16.1927	23	24	25	26	27	28	29	30	68	#
194	16.1927	24	25	26	27	28	29	30	31	68	#
195	16.1927	25	26	27	28	29	30	31	32	68	#
196	16.1927	26	27	28	29	30	31	32	33	68	#
197	16.1927	27	28	29	30	31	32	33	34	68	#
198	16.1927	28	29	30	31	32	33	34	35	68	#
199	16.1927	29	30	31	32	33	34	35	36	68	#
200	16.1927	30	31	32	33	34	35	36	37	68	#
201	16.1927	31	32	33	34	35	36	37	38	68	#
202	3.32096	0	1	69	#
203	3.32096	1	2	69	#
204	3.32096	2	3	69	#
205	3.32096	3	4	69	#
206	3.32096	4	5	69	#
207	3.32096	5	6	69	#
208	3.32096	6	7	69	#
209	3.32096	7	8	69	#
210	3.32096	8	9	69	#
211	3.32096	9	10	69	#
212	3.32096	10	11	69	#
213	3.32096	11	12	69	#
214	3.32096	12	13	69	#
215	3.32096	13	14	69	#
216	3.32096	14	15	69	#
217	3.32096	15	16	69	#
218	3.32096	16	17	69	#
219	3.32096	17	18	69	#
220	1.19555	18	19	69	#
221	1.19555	19	20	69	#
222	1.19555	20	21	69	#
223	1.19555	21	22	69	#
224	1.19555	22	23	69	#
225	1.19555	23	24	69	#
226	1.19555	24	25	69	#
227	1.19555	25	26	69	#
228	1.19555	26	27	69	#
229	1.19555	27	28	69	#
230	1.19555	28	29	69	#
231	1.19555	29	30	69	#
232	1.19555	30	31	69	#
233	1.19555	31	32	69	#
234	1.19555	32	33	69	#
235	1.19555	33	34	69	#
236	1.19555	34	35	69	#
237	1.19555	35	36	69	#
238	1.19555	36	37	69	#
239	1.19555	37	38	69	#
240	1.19555	38	39	69	#
241	1.19555	39	40	69	#
242	1.19555	40	41	69	#
243	1.19555	41	42	69	#
244	1.19555	42	43	69	#
245	1.19555	43	44	69	#
246	1.19555	44	45	69	#
247	1.19555	45	46	69	#
248	1.19555	46	47	69	#
249	1.19555	47	48	69	#
250	1.19555	48	49	69	#
251	1.19555	49	50	69	#
252	8.96861	0	1	2	3	4	5	6	7	8	70	#
253	8.96861	1	2	3	4	5	6	7	8	9	70	#
254	8.96861	2	3	4	5	6	7	8	9	10	70	#
255	8.96861	3	4	5	6	7	8	9	10	11	70	#
256	8.96861	4	5	6	7	8	9	10	11	12	70	#
257	8.96861	5	6	7	8	9	10	11	12	13	70	#
258	8.96861	6	7	8	9	10	11	12	13	14	70	#
259	8.96861	7	8	9	10	11	12	13	14	15	70	#
260	8.96861	8	9	10	11	12	13	14	15	16	70	#
261	8.96861	9	10	11	12	13	14	15	16	17	70	#
262	8.96861	10	11	12	13	14	15	16	17	18	70	#
263	8.07175	11	12	13	14	15	16	17	18	19	70	#
264	8.07175	12	13	14	15	16	17	18	19	20	70	#
265	2.52296	0	1	71	#
266	2.52296	1	2	71	#
267	2.52296	2	3	71	#
268	2.52296	3	4	71	#
269	2.52296	4	5	71	#
270	2.52296	5	6	71	#
271	2.52296	6	7	71	#
272	2.52296	7	8	71	#
273	2.52296	8	9	71	#
274	2.52296	9	10	71	#
275	2.52296	10	11	71	#
276	2.52296	11	12	71	#
277	2.52296	12	13	71	#
278	2.52296	13	14	71	#
279	2.52296	14	15	71	#
280	2.52296	15	16	71	#
281	2.52296	16	17	71	#
282	2.52296	17	18	71	#
283	2.52296	18	19	71	#
284	2.52296	19	20	71	#
285	2.52296	20	21	71	#
286	2.52296	21	22	71	#
287	2.52296	22	23	71	#
288	2.52296	23	24	71	#
289	2.52296	24	25	71	#
290	2.52296	25	26	71	#
291	2.52296	26	27	71	#
292	2.52296	27	28	71	#
293	2.52296	28	29	71	#
294	2.52296	29	30	71	#
295	2.52296	30	31	71	#
296	2.52296	31	32	71	#
297	1.83488	32	33	71	#
298	1.83488	33	34	71	#
299	1.83488	34	35	71	#
300	1.83488	35	36	71	#
301	1.83488	36	37	71	#
302	1.83488	37	38	71	#
303	1.83488	38	39	71	#
304	1.83488	39	40	71	#
305	1.83488	40	41	71	#
306	1.83488	41	42	71	#
307	1.83488	42	43	71	#
308	1.83488	43	44	71	#
309	1.58303	44	45	71	#
310	1.58303	45	46	71	#
311	1.58303	46	47	71	#
312	1.58303	47	48	71	#
313	1.58303	48	49	71	#
314	1.58303	49	50	71	#
315	1.58303	50	51	71	#
316	0.714621	0	72	#
317	0.714621	1	72	#
318	0.714621	2	72	#
319	0.714621	3	72	#
320	0.714621	4	72	#
321	0.714621	5	72	#
322	0.714621	6	72	#
323	0.714621	7	72	#
324	0.714621	8	72	#
325	0.714621	9	72	#
326	0.714621	10	72	#
327	0.714621	11	72	#
328	0.714621	12	72	#
329	0.714621	13	72	#
330	0.714621	14	72	#
331	0.714621	15	72	#
332	0.714621	16	72	#
333	0.714621	17	72	#
334	0.714621	18	72	#
335	0.714621	19	72	#
336	0.714621	20	72	#
337	0.714621	21	72	#
338	0.714621	22	72	#
339	0.714621	23	72	#
340	0.714621	24	72	#
341	0.714621	25	72	#
342	0.714621	26	72	#
343	0.714621	27	72	#
344	0.714621	28	72	#
345	0.714621	29	72	#
346	0.714621	30	72	#
347	0.714621	31	72	#
348	0.714621	32	72	#
349	0.714621	33	72	#
350	0.714621	34	72	#
351	0.714621	35	72	#
352	0.438802	36	72	#
353	0.438802	37	72	#
354	0.438802	38	72	#
355	0.438802	39	72	#
356	0.438802	40	72	#
357	0.438802	41	72	#
358	0.438802	42	72	#
359	0.438802	43	72	#
360	0.438802	44	72	#
361	0.438802	45	72	#
362	0.438802	46	72	#
363	0.438802	47	72	#
364	0.438802	48	72	#
365	0.438802	49	72	#
366	0.438802	50	72	#
367	0.438802	51	72	#
368	0.438802	52	72	#
369	0.438802	53	72	#
370	0.438802	54	72	#
371	0.438802	55	72	#
372	0.438802	56	72	#
373	0.438802	57	72	#
374	0.416862	58	72	#
375	0.416862	59	72	#
376	0.416862	60	72	#
377	8.69432	0	1	2	3	4	5	6	7	8	9	73	#
378	8.69432	1	2	3	4	5	6	7	8	9	10	73	#
379	8.69432	2	3	4	5	6	7	8	9	10	11	73	#
380	8.69432	3	4	5	6	7	8	9	10	11	12	73	#
381	8.69432	4	5	6	7	8	9	10	11	12	13	73	#
382	8.69432	5	6	7	8	9	10	11	12	13	14	73	#
383	8.69432	6	7	8	9	10	11	12	13	14	15	73	#
384	8.69432	7	8	9	10	11	12	13	14	15	16	73	#
385	8.69432	8	9	10	11	12	13	14	15	16	17	73	#
386	8.69432	9	10	11	12	13	14	15	16	17	18	73	#
387	8.69432	10	11	12	13	14	15	16	17	18	19	73	#
388	8.69432	11	12	13	14	15	16	17	18	19	20	73	#
389	8.69432	12	13	14	15	16	17	18	19	20	21	73	#
390	8.69432	13	14	15	16	17	18	19	20	21	22	73	#
391	8.69432	14	15	16	17	18	19	20	21	22	23	73	#
392	8.69432	15	16	17	18	19	20	21	22	23	24	73	#
393	8.69432	16	17	18	19	20	21	22	23	24	25	73	#
394	8.69432	17	18	19	20	21	22	23	24	25	26	73	#
395	8.69432	18	19	20	21	22	23	24	25	26	27	73	#
396	8.69432	19	20	21	22	23	24	25	26	27	28	73	#
397	8.69432	20	21	22	23	24	25	26	27	28	29	73	#
398	8.69432	21	22	23	24	25	26	27	28	29	30	73	#
399	8.69432	22	23	24	25	26	27	28	29	30	31	73	#
400	8.69432	23	24	25	26	27	28	29	30	31	32	73	#
401	8.69432	24	25	26	27	28	29	30	31	32	33	73	#
402	8.69432	25	26	27	28	29	30	31	32	33	34	73	#
403	8.69432	26	27	28	29	30	31	32	33	34	35	73	#
404	8.69432	27	28	29	30	31	32	33	34	35	36	73	#
405	8.69432	28	29	30	31	32	33	34	35	36	37	73	#
406	8.69432	29	30	31	32	33	34	35	36	37	38	73	#
407	8.69432	30	31	32	33	34	35	36	37	38	39	73	#
408	8.69432	31	32	33	34	35	36	37	38	39	40	73	#
409	8.69432	32	33	34	35	36	37	38	39	40	41	73	#
410	8.69432	33	34	35	36	37	38	39	40	41	42	73	#
411	8.69432	34	35	36	37	38	39	40	41	42	43	73	#
412	8.69432	35	36	37	38	39	40	41	42	43	44	73	#
413	8.69432	36	37	38	39	40	41	42	43	44	45	73	#
414	8.69432	37	38	39	40	41	42	43	44	45	46	73	#
415	7.84193	38	39	40	41	42	43	44	45	46	47	73	#
416	7.84193	39	40	41	42	43	44	45	46	47	48	73	#
417	7.84193	40	41	42	43	44	45	46	47	48	49	73	#
418	7.84193	41	42	43	44	45	46	47	48	49	50	73	#
419	7.84193	42	43	44	45	46	47	48	49	50	51	73	#
420	7.69112	43	44	45	46	47	48	49	50	51	52	73	#
421	6.20574	0	1	2	3	74	#
422	6.20574	1	2	3	4	74	#
423	6.20574	2	3	4	5	74	#
424	6.20574	3	4	5	6	74	#
425	6.20574	4	5	6	7	74	#
426	6.20574	5	6	7	8	74	#
427	6.20574	6	7	8	9	74	#
428	6.20574	7	8	9	10	74	#
429	6.20574	8	9	10	11	74	#
430	6.20574	9	10	11	12	74	#
431	6.20574	10	11	12	13	74	#
432	6.20574	11	12	13	14	74	#
433	6.20574	12	13	14	15	74	#
434	6.20574	13	14	15	16	74	#
435	6.20574	14	15	16	17	74	#
436	6.20574	15	16	17	18	74	#
437	6.20574	16	17	18	19	74	#
438	6.20574	17	18	19	20	74	#
439	6.20574	18	19	20	21	74	#
440	6.20574	19	20	21	22	74	#
441	6.20574	20	21	22	23	74	#
442	6.20574	21	22	23	24	74	#
443	6.20574	22	23	24	25	74	#
444	6.20574	23	24	25	26	74	#
445	6.20574	24	25	26	27	74	#
446	6.20574	25	26	27	28	74	#
447	6.20574	26	27	28	29	74	#
448	6.20574	27	28	29	30	74	#
449	6.20574	28	29	30	31	74	#
450	6.20574	29	30	31	32	74	#
451	6.20574	30	31	32	33	74	#
452	6.20574	31	32	33	34	74	#
453	6.20574	32	33	34	35	74	#
454	6.20574	33	34	35	36	74	#
455	6.20574	34	35	36	37	74	#
456	6.20574	35	36	37	38	74	#
457	6.20574	36	37	38	39	74	#
458	6.20574	37	38	39	40	74	#
459	6.20574	38	39	40	41	74	#
460	6.20574	39	40	41	42	74	#
461	6.20574	40	41	42	43	74	#
462	6.20574	41	42	43	44	74	#
463	6.20574	42	43	44	45	74	#
464	6.20574	43	44	45	46	74	#
465	6.20574	44	45	46	47	74	#
466	6.20574	45	46	47	48	74	#
467	6.20574	46	47	48	49	74	#
468	6.20574	47	48	49	50	74	#
469	6.20574	48	49	50	51	74	#
470	6.20574	49	50	51	52	74	#
471	6.20574	50	51	52	53	74	#
472	6.20574	51	52	53	54	74	#
473	5.58517	52	53	54	55	74	#
474	5.58517	53	54	55	56	74	#
475	5.58517	54	55	56	57	74	#
476	5.58517	55	56	57	58	74	#
477	5.58517	56	57	58	59	74	#
478	5.58517	57	58	59	60	74	#
479	5.405	58	59	60	61	74	#
480	5.405	59	60	61	62	74	#
481	5.31921	60	61	62	63	74	#
482	8.27976	0	1	2	3	4	75	#
483	8.27976	1	2	3	4	5	75	#
484	8.27976	2	3	4	5	6	75	#
485	8.27976	3	4	5	6	7	75	#
486	8.27976	4	5	6	7	8	75	#
487	8.27976	5	6	7	8	9	75	#
488	8.27976	6	7	8	9	10	75	#
489	8.27976	7	8	9	10	11	75	#
490	8.27976	8	9	10	11	12	75	#
491	8.27976	9	10	11	12	13	75	#
492	8.27976	10	11	12	13	14	75	#
493	8.27976	11	12	13	14	15	75	#
494	8.27976	12	13	14	15	16	75	#
495	8.27976	13	14	15	16	17	75	#
496	8.27976	14	15	16	17	18	75	#
497	8.27976	15	16	17	18	19	75	#
498	8.27976	16	17	18	19	20	75	#
499	8.27976	17	18	19	20	21	75	#
500	8.27976	18	19	20	21	22	75	#
501	8.27976	19	20	21	22	23	75	#
502	8.27976	20	21	22	23	24	75	#
503	8.27976	21	22	23	24	25	75	#
504	8.27976	22	23	24	25	26	75	#
505	8.27976	23	24	25	26	27	75	#
506	8.27976	24	25	26	27	28	75	#
507	8.27976	25	26	27	28	29	75	#
508	8.27976	26	27	28	29	30	75	#
509	8.27976	27	28	29	30	31	75	#
510	8.27976	28	29	30	31	32	75	#
511	8.27976	29	30	31	32	33	75	#
512	8.27976	30	31	32	33	34	75	#
513	8.27976	31	32	33	34	35	75	#
514	8.27976	32	33	34	35	36	75	#
515	8.27976	33	34	35	36	37	75	#
516	8.27976	34	35	36	37	38	75	#
517	8.27976	35	36	37	38	39	75	#
518	8.27976	36	37	38	39	40	75	#
519	8.27976	37	38	39	40	41	75	#
520	8.27976	38	39	40	41	42	75	#
521	8.27976	39	40	41	42	43	75	#
522	8.27976	40	41	42	43	44	75	#
523	8.27976	41	42	43	44	45	75	#
524	8.09976	42	43	44	45	46	75	#
525	6.77435	43	44	45	46	47	75	#
526	6.77435	44	45	46	47	48	75	#
527	6.77435	45	46	47	48	49	75	#
528	6.77435	46	47	48	49	50	75	#
529	6.77435	47	48	49	50	51	75	#
530	6.77435	48	49	50	51	52	75	#
531	6.77435	49	50	51	52	53	75	#
532	6.77435	50	51	52	53	54	75	#
533	6.77435	51	52	53	54	55	75	#
534	6.10802	52	53	54	55	56	75	#
535	6.10802	53	54	55	56	57	75	#
536	6.10802	54	55	56	57	58	75	#
537	6.10802	55	56	57	58	59	75	#
538	6.10802	56	57	58	59	60	75	#
539	6.10802	57	58	59	60	61	75	#
540	6.0095	58	59	60	61	62	75	#
541	3.50023	0	1	2	76	#
542	3.50023	1	2	3	76	#
543	3.50023	2	3	4	76	#
544	3.50023	3	4	5	76	#
545	3.50023	4	5	6	76	#
546	3.50023	5	6	7	76	#
547	0.644779	6	7	8	76	#
548	0.644779	7	8	9	76	#
549	0.644779	8	9	10	76	#
550	0.644779	9	10	11	76	#
551	0.644779	10	11	12	76	#
552	0.644779	11	12	13	76	#
553	0.644779	12	13	14	76	#
554	0.644779	13	14	15	76	#
555	0.644779	14	15	16	76	#
556	0.644779	15	16	17	76	#
557	0.644779	16	17	18	76	#
558	0.644779	17	18	19	76	#
559	0.644779	18	19	20	76	#
560	0.644779	19	20	21	76	#
561	0.644779	20	21	22	76	#
562	0.644779	21	22	23	76	#
563	0.644779	22	23	24	76	#
564	0.644779	23	24	25	76	#
565	0.644779	24	25	26	76	#
566	0.644779	25	26	27	76	#
567	0.644779	26	27	28	76	#
568	0.644779	27	28	29	76	#
569	0.644779	28	29	30	76	#
570	0.644779	29	30	31	76	#
571	0.644779	30	31	32	76	#
572	0.644779	31	32	33	76	#
573	0.644779	32	33	34	76	#
574	0.644779	33	34	35	76	#
575	0.644779	34	35	36	76	#
576	0.644779	35	36	37	76	#
577	0.644779	36	37	38	76	#
578	6.62581	0	1	2	3	4	5	6	7	77	#
579	6.62581	1	2	3	4	5	6	7	8	77	#
580	6.62581	2	3	4	5	6	7	8	9	77	#
581	6.62581	3	4	5	6	7	8	9	10	77	#
582	6.62581	4	5	6	7	8	9	10	11	77	#
583	6.62581	5	6	7	8	9	10	11	12	77	#
584	6.62581	6	7	8	9	10	11	12	13	77	#
585	6.62581	7	8	9	10	11	12	13	14	77	#
586	6.62581	8	9	10	11	12	13	14	15	77	#
587	6.62581	9	10	11	12	13	14	15	16	77	#
588	6.62581	10	11	12	13	14	15	16	17	77	#
589	6.62581	11	12	13	14	15	16	17	18	77	#
590	6.62581	12	13	14	15	16	17	18	19	77	#
591	6.62581	13	14	15	16	17	18	19	20	77	#
592	6.62581	14	15	16	17	18	19	20	21	77	#
593	6.62581	15	16	17	18	19	20	21	22	77	#
594	6.62581	16	17	18	19	20	21	22	23	77	#
595	6.62581	17	18	19	20	21	22	23	24	77	#
596	6.62581	18	19	20	21	22	23	24	25	77	#
597	6.62581	19	20	21	22	23	24	25	26	77	#
598	6.62581	20	21	22	23	24	25	26	27	77	#
599	6.62581	21	22	23	24	25	26	27	28	77	#
600	6.62581	22	23	24	25	26	27	28	29	77	#
601	6.62581	23	24	25	26	27	28	29	30	77	#
602	6.62581	24	25	26	27	28	29	30	31	77	#
603	6.62581	25	26	27	28	29	30	31	32	77	#
604	6.62581	26	27	28	29	30	31	32	33	77	#
605	6.62581	27	28	29	30	31	32	33	34	77	#
606	6.62581	28	29	30	31	32	33	34	35	77	#
607	6.62581	29	30	31	32	33	34	35	36	77	#
608	6.62581	30	31	32	33	34	35	36	37	77	#
609	6.62581	31	32	33	34	35	36	37	38	77	#
610	6.62581	32	33	34	35	36	37	38	39	77	#
611	4.10169	33	34	35	36	37	38	39	40	77	#
612	4.10169	34	35	36	37	38	39	40	41	77	#
613	4.10169	35	36	37	38	39	40	41	42	77	#
614	4.10169	36	37	38	39	40	41	42	43	77	#
615	4.10169	37	38	39	40	41	42	43	44	77	#
616	4.10169	38	39	40	41	42	43	44	45	77	#
617	4.10169	39	40	41	42	43	44	45	46	77	#
618	4.10169	40	41	42	43	44	45	46	47	77	#
619	4.10169	41	42	43	44	45	46	47	48	77	#
620	4.10169	42	43	44	45	46	47	48	49	77	#
621	4.10169	43	44	45	46	47	48	49	50	77	#
622	4.10169	44	45	46	47	48	49	50	51	77	#
623	4.10169	45	46	47	48	49	50	51	52	77	#
624	4.10169	46	47	48	49	50	51	52	53	77	#
625	4.10169	47	48	49	50	51	52	53	54	77	#
626	4.10169	48	49	50	51	52	53	54	55	77	#
627	4.10169	49	50	51	52	53	54	55	56	77	#
628	4.10169	50	51	52	53	54	55	56	57	77	#
629	4.10169	51	52	53	54	55	56	57	58	77	#
630	4.10169	52	53	54	55	56	57	58	59	77	#
631	4.10169	53	54	55	56	57	58	59	60	77	#
632	4.10169	54	55	56	57	58	59	60	61	77	#
633	4.10169	55	56	57	58	59	60	61	62	77	#
634	4.10169	56	57	58	59	60	61	62	63	77	#
635	1.31584	0	1	78	#
636	1.31584	1	2	78	#
637	1.31584	2	3	78	#
638	1.31584	3	4	78	#
639	1.31584	4	5	78	#
640	1.31584	5	6	78	#
641	1.31584	6	7	78	#
642	1.31584	7	8	78	#
643	1.31584	8	9	78	#
644	1.31584	9	10	78	#
645	1.31584	10	11	78	#
646	1.31584	11	12	78	#
647	1.31584	12	13	78	#
648	1.31584	13	14	78	#
649	1.31584	14	15	78	#
650	1.31584	15	16	78	#
651	1.31584	16	17	78	#
652	1.31584	17	18	78	#
653	1.31584	18	19	78	#
654	1.31584	19	20	78	#
655	0.526338	20	21	78	#
656	0.526338	21	22	78	#
657	0.526338	22	23	78	#
658	0.526338	23	24	78	#
659	0.526338	24	25	78	#
660	0.526338	25	26	78	#
661	0.526338	26	27	78	#
662	0.526338	27	28	78	#
663	0.526338	28	29	78	#
664	0.526338	29	30	78	#
665	0.526338	30	31	78	#
666	0.526338	31	32	78	#
667	0.526338	32	33	78	#
668	0.526338	33	34	78	#
669	0.526338	34	35	78	#
670	0.526338	35	36	78	#
671	0.526338	36	37	78	#
672	0.526338	37	38	78	#
673	0.526338	38	39	78	#
674	0.526338	39	40	78	#
675	0.526338	40	41	78	#
676	0.526338	41	42	78	#
677	0.526338	42	43	78	#
678	0.526338	43	44	78	#
679	0.526338	44	45	78	#
680	0.526338	45	46	78	#
681	0.526338	46	47	78	#
682	0.526338	47	48	78	#
683	0.526338	48	49	78	#
684	0.526338	49	50	78	#
685	0.45374	50	51	78	#
686	0.45374	51	52	78	#
687	0.45374	52	53	78	#
688	0.45374	53	54	78	#
689	0.45374	54	55	78	#
690	0.45374	55	56	78	#
691	0.45374	56	57	78	#
692	0.45374	57	58	78	#
693	0.446049	58	59	78	#
694	0.431424	59	60	78	#
695	0.431424	60	61	78	#
696	0.424466	61	62	78	#
697	0.417728	62	63	78	#
