385	10.5598	39	40	41	42	43	44	45	71	#
386	10.5598	40	41	42	43	44	45	46	71	#
387	10.5598	41	42	43	44	45	46	47	71	#
388	10.5598	42	43	44	45	46	47	48	71	#
389	10.5598	43	44	45	46	47	48	49	71	#
390	10.5598	44	45	46	47	48	49	50	71	#
391	10.5598	45	46	47	48	49	50	51	71	#
392	10.5598	46	47	48	49	50	51	52	71	#
393	10.5598	47	48	49	50	51	52	53	71	#
394	10.5598	48	49	50	51	52	53	54	71	#
395	10.5598	49	50	51	52	53	54	55	71	#
396	10.5598	50	51	52	53	54	55	56	71	#
397	10.5598	51	52	53	54	55	56	57	71	#
398	10.5598	52	53	54	55	56	57	58	71	#
399	10.5598	53	54	55	56	57	58	59	71	#
400	10.5598	54	55	56	57	58	59	60	71	#
401	10.5598	55	56	57	58	59	60	61	71	#
402	10.5598	56	57	58	59	60	61	62	71	#
403	10.5598	57	58	59	60	61	62	63	71	#
404	16.4342	0	1	2	3	4	5	6	7	8	72	#
405	16.4342	1	2	3	4	5	6	7	8	9	72	#
406	16.4342	2	3	4	5	6	7	8	9	10	72	#
407	16.4342	3	4	5	6	7	8	9	10	11	72	#
408	16.4342	4	5	6	7	8	9	10	11	12	72	#
409	16.4342	5	6	7	8	9	10	11	12	13	72	#
410	16.4342	6	7	8	9	10	11	12	13	14	72	#
411	16.4342	7	8	9	10	11	12	13	14	15	72	#
412	16.4342	8	9	10	11	12	13	14	15	16	72	#
413	16.4342	9	10	11	12	13	14	15	16	17	72	#
414	16.4342	10	11	12	13	14	15	16	17	18	72	#
415	16.4342	11	12	13	14	15	16	17	18	19	72	#
416	16.4342	12	13	14	15	16	17	18	19	20	72	#
417	16.4342	13	14	15	16	17	18	19	20	21	72	#
418	16.4342	14	15	16	17	18	19	20	21	22	72	#
419	16.4342	15	16	17	18	19	20	21	22	23	72	#
420	16.4342	16	17	18	19	20	21	22	23	24	72	#
421	16.4342	17	18	19	20	21	22	23	24	25	72	#
422	16.4342	18	19	20	21	22	23	24	25	26	72	#
423	16.4342	19	20	21	22	23	24	25	26	27	72	#
424	6.24105	0	1	2	3	4	73	#
425	6.24105	1	2	3	4	5	73	#
426	6.24105	2	3	4	5	6	73	#
427	6.24105	3	4	5	6	7	73	#
428	6.24105	4	5	6	7	8	73	#
429	6.24105	5	6	7	8	9	73	#
430	6.24105	6	7	8	9	10	73	#
431	6.24105	7	8	9	10	11	73	#
432	6.24105	8	9	10	11	12	73	#
433	6.24105	9	10	11	12	13	73	#
434	6.24105	10	11	12	13	14	73	#
435	6.24105	11	12	13	14	15	73	#
436	6.24105	12	13	14	15	16	73	#
437	6.24105	13	14	15	16	17	73	#
438	6.24105	14	15	16	17	18	73	#
439	6.24105	15	16	17	18	19	73	#
440	6.24105	16	17	18	19	20	73	#
441	6.24105	17	18	19	20	21	73	#
442	6.24105	18	19	20	21	22	73	#
443	6.24105	19	20	21	22	23	73	#
444	6.24105	20	21	22	23	24	73	#
445	6.24105	21	22	23	24	25	73	#
446	6.24105	22	23	24	25	26	73	#
447	6.24105	23	24	25	26	27	73	#
448	6.24105	24	25	26	27	28	73	#
449	6.24105	25	26	27	28	29	73	#
450	6.24105	26	27	28	29	30	73	#
451	6.24105	27	28	29	30	31	73	#
452	6.24105	28	29	30	31	32	73	#
453	6.24105	29	30	31	32	33	73	#
454	6.24105	30	31	32	33	34	73	#
455	6.24105	31	32	33	34	35	73	#
456	6.24105	32	33	34	35	36	73	#
457	6.24105	33	34	35	36	37	73	#
458	6.24105	34	35	36	37	38	73	#
459	6.24105	35	36	37	38	39	73	#
460	6.24105	36	37	38	39	40	73	#
461	6.24105	37	38	39	40	41	73	#
462	6.24105	38	39	40	41	42	73	#
463	6.24105	39	40	41	42	43	73	#
464	6.24105	40	41	42	43	44	73	#
465	6.24105	41	42	43	44	45	73	#
466	6.24105	42	43	44	45	46	73	#
467	6.24105	43	44	45	46	47	73	#
468	6.24105	44	45	46	47	48	73	#
469	6.24105	45	46	47	48	49	73	#
470	6.24105	46	47	48	49	50	73	#
471	6.24105	47	48	49	50	51	73	#
472	6.24105	48	49	50	51	52	73	#
473	6.24105	49	50	51	52	53	73	#
474	6.24105	50	51	52	53	54	73	#
475	6.24105	51	52	53	54	55	73	#
476	6.24105	52	53	54	55	56	73	#
477	6.24105	53	54	55	56	57	73	#
478	6.24105	54	55	56	57	58	73	#
479	6.24105	55	56	57	58	59	73	#
480	6.24105	56	57	58	59	60	73	#
481	6.24105	57	58	59	60	61	73	#
482	6.24105	58	59	60	61	62	73	#
483	6.24105	59	60	61	62	63	73	#
484	1.13557	0	74	#
485	1.13557	1	74	#
486	1.13557	2	74	#
487	1.13557	3	74	#
488	1.13557	4	74	#
489	1.13557	5	74	#
490	1.13557	6	74	#
491	1.13557	7	74	#
492	1.13557	8	74	#
493	1.13557	9	74	#
494	1.13557	10	74	#
495	1.13557	11	74	#
496	1.13557	12	74	#
497	1.13557	13	74	#
498	1.13557	14	74	#
499	1.13557	15	74	#
500	1.13557	16	74	#
501	1.13557	17	74	#
502	1.13557	18	74	#
503	1.13557	19	74	#
504	1.13557	20	74	#
505	1.13557	21	74	#
506	1.13557	22	74	#
507	1.13557	23	74	#
508	1.13557	24	74	#
509	1.13557	25	74	#
510	1.13557	26	74	#
511	1.13557	27	74	#
512	1.13557	28	74	#
513	1.13557	29	74	#
514	1.13557	30	74	#
515	1.13557	31	74	#
516	1.13557	32	74	#
517	1.13557	33	74	#
518	1.13557	34	74	#
519	1.13557	35	74	#
520	1.13557	36	74	#
521	1.13557	37	74	#
522	1.13557	38	74	#
523	1.13557	39	74	#
524	1.13557	40	74	#
525	1.13557	41	74	#
526	1.13557	42	74	#
527	1.13557	43	74	#
528	1.13557	44	74	#
529	1.13557	45	74	#
530	1.13557	46	74	#
531	1.13557	47	74	#
532	1.13557	48	74	#
533	1.13557	49	74	#
534	1.13557	50	74	#
535	1.13557	51	74	#
536	1.13557	52	74	#
537	1.13557	53	74	#
538	1.13557	54	74	#
539	1.13557	55	74	#
540	1.13557	56	74	#
541	1.13557	57	74	#
542	1.13557	58	74	#
543	1.11632	59	74	#
544	5.20278	0	1	2	3	75	#
545	5.20278	1	2	3	4	75	#
546	5.20278	2	3	4	5	75	#
547	5.20278	3	4	5	6	75	#
548	5.20278	4	5	6	7	75	#
549	5.20278	5	6	7	8	75	#
550	5.20278	6	7	8	9	75	#
551	5.20278	7	8	9	10	75	#
552	5.20278	8	9	10	11	75	#
553	5.20278	9	10	11	12	75	#
554	5.20278	10	11	12	13	75	#
555	5.20278	11	12	13	14	75	#
556	5.20278	12	13	14	15	75	#
557	5.20278	13	14	15	16	75	#
558	1.57065	14	15	16	17	75	#
559	1.57065	15	16	17	18	75	#
560	1.57065	16	17	18	19	75	#
561	1.57065	17	18	19	20	75	#
562	1.57065	18	19	20	21	75	#
563	1.57065	19	20	21	22	75	#
564	1.57065	20	21	22	23	75	#
565	1.57065	21	22	23	24	75	#
566	1.57065	22	23	24	25	75	#
567	1.57065	23	24	25	26	75	#
568	1.57065	24	25	26	27	75	#
569	1.57065	25	26	27	28	75	#
570	1.57065	26	27	28	29	75	#
571	1.57065	27	28	29	30	75	#
572	1.57065	28	29	30	31	75	#
573	1.57065	29	30	31	32	75	#
574	1.57065	30	31	32	33	75	#
575	1.57065	31	32	33	34	75	#
576	1.57065	32	33	34	35	75	#
577	1.57065	33	34	35	36	75	#
578	1.57065	34	35	36	37	75	#
579	1.57065	35	36	37	38	75	#
580	1.57065	36	37	38	39	75	#
581	1.57065	37	38	39	40	75	#
582	1.57065	38	39	40	41	75	#
583	1.57065	39	40	41	42	75	#
584	1.57065	40	41	42	43	75	#
585	1.57065	41	42	43	44	75	#
586	1.57065	42	43	44	45	75	#
587	1.57065	43	44	45	46	75	#
588	1.57065	44	45	46	47	75	#
589	1.57065	45	46	47	48	75	#
590	1.57065	46	47	48	49	75	#
591	1.57065	47	48	49	50	75	#
592	1.57065	48	49	50	51	75	#
593	1.57065	49	50	51	52	75	#
594	1.57065	50	51	52	53	75	#
595	4.27522	0	1	2	3	4	76	#
596	4.27522	1	2	3	4	5	76	#
597	4.27522	2	3	4	5	6	76	#
598	4.27522	3	4	5	6	7	76	#
599	4.27522	4	5	6	7	8	76	#
600	4.27522	5	6	7	8	9	76	#
601	4.27522	6	7	8	9	10	76	#
602	4.27522	7	8	9	10	11	76	#
603	4.27522	8	9	10	11	12	76	#
604	4.27522	9	10	11	12	13	76	#
605	4.27522	10	11	12	13	14	76	#
606	4.27522	11	12	13	14	15	76	#
607	4.27522	12	13	14	15	16	76	#
608	4.27522	13	14	15	16	17	76	#
609	4.27522	14	15	16	17	18	76	#
610	4.27522	15	16	17	18	19	76	#
611	4.27522	16	17	18	19	20	76	#
612	4.27522	17	18	19	20	21	76	#
613	4.27522	18	19	20	21	22	76	#
614	4.27522	19	20	21	22	23	76	#
615	4.27522	20	21	22	23	24	76	#
616	7.89392	0	1	2	3	77	#
617	7.89392	1	2	3	4	77	#
618	7.89392	2	3	4	5	77	#
619	7.89392	3	4	5	6	77	#
620	7.89392	4	5	6	7	77	#
621	7.89392	5	6	7	8	77	#
622	7.89392	6	7	8	9	77	#
623	7.89392	7	8	9	10	77	#
624	7.89392	8	9	10	11	77	#
625	7.89392	9	10	11	12	77	#
626	7.89392	10	11	12	13	77	#
627	7.89392	11	12	13	14	77	#
628	7.89392	12	13	14	15	77	#
629	7.89392	13	14	15	16	77	#
630	7.89392	14	15	16	17	77	#
631	7.89392	15	16	17	18	77	#
632	7.89392	16	17	18	19	77	#
633	7.89392	17	18	19	20	77	#
634	7.89392	18	19	20	21	77	#
635	7.89392	19	20	21	22	77	#
636	7.89392	20	21	22	23	77	#
637	7.89392	21	22	23	24	77	#
638	7.89392	22	23	24	25	77	#
639	7.89392	23	24	25	26	77	#
640	7.89392	24	25	26	27	77	#
641	7.89392	25	26	27	28	77	#
642	7.89392	26	27	28	29	77	#
643	7.89392	27	28	29	30	77	#
644	7.89392	28	29	30	31	77	#
645	7.89392	29	30	31	32	77	#
646	7.89392	30	31	32	33	77	#
647	7.89392	31	32	33	34	77	#
648	7.89392	32	33	34	35	77	#
649	7.89392	33	34	35	36	77	#
650	7.89392	34	35	36	37	77	#
651	7.89392	35	36	37	38	77	#
652	7.89392	36	37	38	39	77	#
653	7.89392	37	38	39	40	77	#
654	7.89392	38	39	40	41	77	#
655	7.89392	39	40	41	42	77	#
656	7.5351	40	41	42	43	77	#
657	7.5351	41	42	43	44	77	#
658	0.858821	0	78	#
659	0.858821	1	78	#
660	0.858821	2	78	#
661	0.858821	3	78	#
662	0.858821	4	78	#
663	0.858821	5	78	#
664	0.858821	6	78	#
665	0.858821	7	78	#
666	0.858821	8	78	#
667	0.858821	9	78	#
668	0.858821	10	78	#
669	0.858821	11	78	#
670	0.858821	12	78	#
671	0.858821	13	78	#
672	0.858821	14	78	#
673	0.858821	15	78	#
674	0.858821	16	78	#
675	0.858821	17	78	#
676	0.858821	18	78	#
677	0.858821	19	78	#
678	0.25901	20	78	#
679	0.25901	21	78	#
680	0.25901	22	78	#
681	0.25901	23	78	#
682	0.25901	24	78	#
683	0.25901	25	78	#
684	0.25901	26	78	#
685	0.25901	27	78	#
686	0.25901	28	78	#
687	0.25901	29	78	#
688	0.25901	30	78	#
689	0.25901	31	78	#
690	0.25901	32	78	#
691	0.25901	33	78	#
692	0.25901	34	78	#
693	0.25901	35	78	#
694	0.25901	36	78	#
695	0.25901	37	78	#
696	0.25901	38	78	#
697	0.25901	39	78	#
698	0.25901	40	78	#
699	0.25901	41	78	#
700	0.25901	42	78	#
701	0.25901	43	78	#
702	0.25901	44	78	#
703	0.25901	45	78	#
704	0.25901	46	78	#
705	0.25901	47	78	#
